Started: 31-Oct-2017 15:27
Started: 31-Oct-2017 15:29
1	1	1	1	1	250	0	0	0.000	0.000	0.000	0.077	0.000	0.252	2.258	0.000
2	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	2.258
3	1	0	1	0	0	0	0	0.000	0.000	0.000	2.777	0.000	0.000	2.006	2.758
4	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	4.764
5	1	0	0	0	0	0	0	0.000	0.000	0.000	5.527	0.000	0.000	2.258	5.514
6	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	7.772
7	1	0	1	0	0	0	0	0.000	0.000	0.000	9.027	0.000	0.000	2.006	9.022
8	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	11.028
9	1	0	1	0	0	8	0	0.608	0.000	0.000	12.544	0.000	0.000	2.132	12.528
10	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	14.660
Started: 01-Nov-2017 11:44
1	1	1	1	1	250	0	0	0.000	0.000	0.000	0.042	0.000	0.252	2.258	0.000
2	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	2.258
3	1	0	1	0	0	198	0	0.369	0.000	0.000	2.776	0.000	0.000	2.006	2.758
4	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	4.764
5	1	0	0	0	0	197	0	0.457	0.000	0.000	5.526	0.000	0.000	2.258	5.514
6	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	7.772
7	1	0	1	0	0	198	0	0.356	0.000	0.000	9.026	0.000	0.000	2.006	9.022
8	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	11.028
9	1	0	1	0	0	198	0	0.396	0.000	0.000	12.543	0.000	0.000	2.132	12.528
10	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	14.660
11	1	0	0	0	0	197	0	0.403	0.000	0.000	15.927	0.000	0.000	1.942	15.910
12	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	17.852
13	1	0	0	0	0	198	0	0.339	0.000	0.000	18.360	0.000	0.000	2.132	18.352
14	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	20.484
15	1	1	0	2	350	198	0	0.283	0.000	0.000	20.994	0.000	0.000	1.942	20.984
16	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	22.926
17	1	0	0	0	0	197	0	0.366	0.000	0.000	24.461	0.000	0.000	1.879	24.426
18	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	3.000	26.306
19	1	1	1	1	300	198	0	0.380	0.000	0.000	29.311	0.000	0.302	1.942	29.306
20	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.625	31.248
Started: 01-Nov-2017 11:48
1	1	1	1	1	250	0	0	0.000	0.000	0.000	0.026	0.000	0.252	2.258	0.000
2	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	2.258
3	1	0	1	0	0	198	0	0.444	0.000	0.000	2.777	0.000	0.000	2.006	2.758
4	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	4.764
5	1	0	0	0	0	197	0	0.438	0.000	0.000	5.527	0.000	0.000	2.258	5.514
Started: 01-Nov-2017 11:51
Started: 01-Nov-2017 11:51
1	1	1	1	1	250	198	0	0.594	0.000	0.000	0.035	0.000	0.253	2.258	0.000
2	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	2.258
3	1	0	1	0	0	198	0	0.508	0.000	0.000	2.768	0.000	0.000	2.006	2.758
4	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	4.764
5	1	0	0	0	0	197	0	0.357	0.000	0.000	5.535	0.000	0.000	2.258	5.514
6	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	7.772
7	1	0	1	0	0	198	0	0.385	0.000	0.000	9.035	0.000	0.000	2.006	9.022
Started: 01-Nov-2017 11:52
1	1	1	1	1	250	198	0	0.534	0.000	0.000	0.029	0.000	0.251	2.258	0.000
2	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	2.258
3	1	0	1	0	0	198	0	0.645	0.000	0.000	2.763	0.000	0.000	2.006	2.758
4	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	4.764
5	1	0	0	0	0	197	0	0.726	0.000	0.000	5.530	0.000	0.000	2.258	5.514
6	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	7.772
7	1	0	1	0	0	198	0	0.744	0.000	0.000	9.030	0.000	0.000	2.006	9.022
8	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	11.028
9	1	0	1	0	0	198	0	0.523	0.000	0.000	12.547	0.000	0.000	2.132	12.528
10	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	14.660
11	1	0	0	0	0	197	0	0.765	0.000	0.000	15.913	0.000	0.000	1.942	15.910
12	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	17.852
13	1	0	0	0	0	197	0	0.846	0.000	0.000	18.364	0.000	0.000	2.132	18.352
14	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	20.484
15	1	1	0	2	350	197	0	0.816	0.000	0.000	20.997	0.000	0.350	1.942	20.984
16	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	22.926
17	1	0	0	0	0	197	0	0.487	0.000	0.000	24.448	0.000	0.000	1.879	24.426
18	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	3.000	26.306
19	1	1	1	1	200	198	0	0.539	0.000	0.000	29.314	0.000	0.204	1.942	29.306
20	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.625	31.248
Started: 01-Nov-2017 11:53
1	1	1	1	1	250	198	0	0.767	0.000	0.000	0.041	0.000	0.254	2.258	0.000
2	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	2.258
3	1	0	1	0	0	198	0	0.427	0.000	0.000	2.774	0.000	0.000	2.006	2.758
4	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	4.764
5	1	0	0	0	0	0	0	0.000	0.000	0.000	5.524	0.000	0.000	2.258	5.514
6	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	7.772
7	1	0	1	0	0	198	0	0.719	0.000	0.000	9.042	0.000	0.000	2.006	9.022
8	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	11.028
9	1	0	1	0	0	198	0	0.620	0.000	0.000	12.542	0.000	0.000	2.132	12.528
10	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	14.660
11	1	0	0	0	0	197	0	0.577	0.000	0.000	15.925	0.000	0.000	1.942	15.910
12	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	17.852
13	1	0	0	0	0	197	0	0.711	0.000	0.000	18.359	0.000	0.000	2.132	18.352
Started: 01-Nov-2017 11:54
1	1	1	1	1	250	198	0	0.675	0.000	0.000	0.041	0.000	0.253	2.258	0.000
2	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	2.258
3	1	0	1	0	0	198	0	0.440	0.000	0.000	2.774	0.000	0.000	2.006	2.758
4	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	4.764
5	1	0	0	0	0	197	0	0.881	0.000	0.000	5.525	0.000	0.000	2.258	5.514
6	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	7.772
7	1	0	1	0	0	198	0	0.568	0.000	0.000	9.042	0.000	0.000	2.006	9.022
8	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	11.028
9	1	0	1	0	0	198	0	0.602	0.000	0.000	12.542	0.000	0.000	2.132	12.528
10	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	14.660
11	1	0	0	0	0	197	0	0.960	0.000	0.000	15.925	0.000	0.000	1.942	15.910
12	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	17.852
13	1	0	0	0	0	197	0	0.672	0.000	0.000	18.359	0.000	0.000	2.132	18.352
14	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	20.484
15	1	1	0	2	350	198	0	0.447	0.000	0.000	20.993	0.000	0.354	1.942	20.984
16	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	22.926
17	1	0	0	0	0	197	0	0.776	0.000	0.000	24.443	0.000	0.000	1.879	24.426
18	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	3.000	26.306
